,timestamp,value
0,2019-08-25 12:00:47,98.0042
1,2019-08-25 12:01:47,98.0152
2,2019-08-25 12:02:47,98.0293
3,2019-08-25 12:03:47,98.1003
4,2019-08-25 12:04:47,98.0788
5,2019-08-25 12:05:47,97.9987
6,2019-08-25 12:06:47,98.0039
7,2019-08-25 12:07:47,97.8285
8,2019-08-25 12:08:47,98.0083
9,2019-08-25 12:09:47,97.9910
10,2019-08-25 12:10:47,98.0082
11,2019-08-25 12:11:47,98.0082
12,2019-08-25 12:12:47,97.9459
13,2019-08-25 12:13:47,97.9443
14,2019-08-25 12:14:47,98.0747
15,2019-08-25 12:15:47,98.0336
16,2019-08-25 12:16:47,97.9751
17,2019-08-25 12:17:47,97.8869
18,2019-08-25 12:18:47,98.0294
19,2019-08-25 12:19:47,98.0003
20,2019-08-25 12:20:47,98.0374
21,2019-08-25 12:21:47,98.0677
22,2019-08-25 12:22:47,97.9535
23,2019-08-25 12:23:47,98.0463
24,2019-08-25 12:24:47,98.0633
25,2019-08-25 12:25:47,98.0371
26,2019-08-25 12:26:47,97.4915
27,2019-08-25 12:27:47,97.9207
28,2019-08-25 12:28:47,97.9910
29,2019-08-25 12:29:47,97.9910
30,2019-08-25 12:30:47,98.0214
31,2019-08-25 12:31:47,97.9441
32,2019-08-25 12:33:47,97.9452
33,2019-08-25 12:34:47,97.9831
34,2019-08-25 12:35:47,98.0073
35,2019-08-25 12:36:47,97.9574
36,2019-08-25 12:37:47,97.8827
37,2019-08-25 12:38:47,97.9993
38,2019-08-25 12:39:47,97.9623
39,2019-08-25 12:40:47,98.0087
40,2019-08-25 12:41:47,97.9958
41,2019-08-25 12:42:47,97.9003
42,2019-08-25 12:43:47,97.9494
43,2019-08-25 12:44:47,98.0083
44,2019-08-25 12:45:47,98.0081
45,2019-08-25 12:46:47,98.0157
46,2019-08-25 12:47:47,97.8990
47,2019-08-25 12:48:47,97.9318
48,2019-08-25 12:49:47,97.9795
49,2019-08-25 12:50:47,98.0486
50,2019-08-25 12:51:47,98.0289
51,2019-08-25 12:52:47,97.8996
52,2019-08-25 12:53:47,98.0417
53,2019-08-25 12:54:47,97.9751
54,2019-08-25 12:55:47,97.9999
55,2019-08-25 12:56:47,97.4428
56,2019-08-25 12:57:47,97.9116
57,2019-08-25 12:58:47,98.0495
58,2019-08-25 12:59:47,97.9747
59,2019-08-25 13:00:47,97.9746
60,2019-08-25 13:01:47,98.0249
61,2019-08-25 13:02:47,97.9581
62,2019-08-25 13:03:47,98.0287
63,2019-08-25 13:04:47,98.0627
64,2019-08-25 13:05:47,97.9866
65,2019-08-25 13:06:47,97.9880
66,2019-08-25 13:07:47,97.9616
67,2019-08-25 13:08:47,97.9823
68,2019-08-25 13:09:47,98.0381
69,2019-08-25 13:10:47,98.0665
70,2019-08-25 13:11:47,98.0132
71,2019-08-25 13:12:47,97.9530
72,2019-08-25 13:13:47,97.9832
73,2019-08-25 13:14:47,98.0626
74,2019-08-25 13:15:47,97.9950
75,2019-08-25 13:16:47,97.9745
76,2019-08-25 13:17:47,97.8829
77,2019-08-25 13:18:47,97.9535
78,2019-08-25 13:19:47,97.9501
79,2019-08-25 13:20:47,97.9910
80,2019-08-25 13:21:47,97.9955
81,2019-08-25 13:22:47,97.9740
82,2019-08-25 13:23:47,97.9962
83,2019-08-25 13:24:47,98.0084
84,2019-08-25 13:25:47,97.9912
85,2019-08-25 13:26:47,97.5682
86,2019-08-25 13:27:47,97.8440
87,2019-08-25 13:28:47,98.0537
88,2019-08-25 13:29:47,98.0043
89,2019-08-25 13:30:47,98.0247
90,2019-08-25 13:31:47,98.0338
91,2019-08-25 13:32:47,98.0541
92,2019-08-25 13:33:47,97.9834
93,2019-08-25 13:34:47,97.9951
94,2019-08-25 13:35:47,97.9184
95,2019-08-25 13:36:47,97.9240
96,2019-08-25 13:37:47,97.9709
97,2019-08-25 13:38:48,97.9874
98,2019-08-25 13:39:47,97.9917
99,2019-08-25 13:40:47,98.0464
100,2019-08-25 13:41:47,98.0828
101,2019-08-25 13:42:47,97.9627
102,2019-08-25 13:43:47,97.9927
103,2019-08-25 13:44:47,98.0211
104,2019-08-25 13:45:47,97.9333
105,2019-08-25 13:46:47,98.0251
106,2019-08-25 13:47:47,97.9030
107,2019-08-25 13:48:47,97.9916
108,2019-08-25 13:49:47,98.0374
109,2019-08-25 13:50:47,97.9920
110,2019-08-25 13:51:47,97.9959
111,2019-08-25 13:52:47,97.9324
112,2019-08-25 13:53:47,98.0503
113,2019-08-25 13:54:47,97.9791
114,2019-08-25 13:55:47,97.9412
115,2019-08-25 13:56:47,97.5006
116,2019-08-25 13:57:47,97.8271
117,2019-08-25 13:58:47,97.9788
118,2019-08-25 13:59:47,97.9998
119,2019-08-25 14:00:47,98.0833
120,2019-08-25 14:01:47,98.0035
121,2019-08-25 14:02:47,97.9617
122,2019-08-25 14:03:47,97.9867
123,2019-08-25 14:04:47,97.9949
124,2019-08-25 14:05:47,98.0667
125,2019-08-25 14:06:47,97.9672
126,2019-08-25 14:07:47,97.8997
127,2019-08-25 14:08:47,98.0085
128,2019-08-25 14:09:47,98.0003
129,2019-08-25 14:10:47,97.9998
130,2019-08-25 14:11:47,98.0173
131,2019-08-25 14:12:47,97.9747
132,2019-08-25 14:13:47,97.9789
133,2019-08-25 14:14:47,98.0875
134,2019-08-25 14:15:47,98.0541
135,2019-08-25 14:16:47,98.0373
136,2019-08-25 14:17:47,97.9029
137,2019-08-25 14:18:47,97.9997
138,2019-08-25 14:19:48,97.9666
139,2019-08-25 14:20:47,98.0336
140,2019-08-25 14:21:47,98.0504
141,2019-08-25 14:22:47,97.9586
142,2019-08-25 14:23:47,97.9912
143,2019-08-25 14:24:47,98.0662
144,2019-08-25 14:25:47,97.9912
145,2019-08-25 14:26:47,97.5732
146,2019-08-25 14:27:47,97.9951
147,2019-08-25 14:28:47,97.9443
148,2019-08-25 14:29:47,97.9459
149,2019-08-25 14:30:47,98.0708
150,2019-08-25 14:31:47,98.0209
151,2019-08-25 14:32:47,97.9579
152,2019-08-25 14:33:47,98.0001
153,2019-08-25 14:34:47,98.0047
154,2019-08-25 14:35:47,98.0420
155,2019-08-25 14:36:47,98.0212
156,2019-08-25 14:37:47,97.9161
157,2019-08-25 14:38:47,98.0628
158,2019-08-25 14:39:47,97.9950
159,2019-08-25 14:40:47,98.0458
160,2019-08-25 14:41:47,98.0198
161,2019-08-25 14:42:47,98.0033
162,2019-08-25 14:43:47,98.0446
163,2019-08-25 14:44:47,97.9875
164,2019-08-25 14:45:47,97.9623
165,2019-08-25 14:46:47,98.0301
166,2019-08-25 14:47:47,97.8859
167,2019-08-25 14:48:47,97.9788
168,2019-08-25 14:49:47,98.0408
169,2019-08-25 14:50:47,98.0666
170,2019-08-25 14:51:47,97.9959
171,2019-08-25 14:52:47,97.9161
172,2019-08-25 14:53:47,98.0791
173,2019-08-25 14:54:47,98.0208
174,2019-08-25 14:55:47,97.9822
175,2019-08-25 14:56:47,97.6441
176,2019-08-25 14:57:47,97.9132
177,2019-08-25 14:58:47,97.9953
178,2019-08-25 14:59:47,97.9868
179,2019-08-25 15:00:47,98.0298
180,2019-08-25 15:01:47,97.8916
181,2019-08-25 15:02:47,97.9917
182,2019-08-25 15:03:47,97.9282
183,2019-08-25 15:04:47,98.0381
184,2019-08-25 15:05:47,97.9657
185,2019-08-25 15:06:47,98.0459
186,2019-08-25 15:08:47,98.0080
187,2019-08-25 15:09:47,97.9281
188,2019-08-25 15:10:47,98.0917
189,2019-08-25 15:11:47,97.9661
190,2019-08-25 15:12:47,97.9418
191,2019-08-25 15:13:47,97.9877
192,2019-08-25 15:14:47,97.9614
193,2019-08-25 15:15:47,98.0378
194,2019-08-25 15:16:47,98.1130
195,2019-08-25 15:17:47,97.9334
196,2019-08-25 15:18:47,98.0627
197,2019-08-25 15:19:47,98.0347
198,2019-08-25 15:20:47,98.0921
199,2019-08-25 15:21:47,98.1720
200,2019-08-25 15:22:47,98.0121
201,2019-08-25 15:24:47,98.0551
202,2019-08-25 15:25:47,97.9595
203,2019-08-25 15:26:47,97.5534
204,2019-08-25 15:27:47,97.8612
205,2019-08-25 15:28:47,97.9534
206,2019-08-25 15:29:47,98.0924
207,2019-08-25 15:30:47,98.0505
208,2019-08-25 15:31:47,98.0592
209,2019-08-25 15:32:47,97.8993
210,2019-08-25 15:33:47,97.9494
211,2019-08-25 15:34:47,97.9918
212,2019-08-25 15:35:47,97.9966
213,2019-08-25 15:36:47,98.0084
214,2019-08-25 15:37:47,97.9201
215,2019-08-25 15:38:47,98.0249
216,2019-08-25 15:39:47,97.9787
217,2019-08-25 15:40:47,98.0464
218,2019-08-25 15:41:47,98.1130
219,2019-08-25 15:42:47,98.0505
220,2019-08-25 15:43:47,98.1215
221,2019-08-25 15:44:47,98.0499
222,2019-08-25 15:45:47,98.0043
223,2019-08-25 15:46:47,98.0127
224,2019-08-25 15:47:47,97.9292
225,2019-08-25 15:48:47,97.9704
226,2019-08-25 15:50:47,98.0460
227,2019-08-25 15:51:47,98.0627
228,2019-08-25 15:52:47,98.0162
229,2019-08-25 15:53:47,98.0623
230,2019-08-25 15:54:47,98.0501
231,2019-08-25 15:55:47,98.0081
232,2019-08-25 15:56:47,97.4930
233,2019-08-25 15:57:47,97.9955
234,2019-08-25 15:58:47,97.9535
235,2019-08-25 15:59:47,98.0256
236,2019-08-25 16:00:47,98.1172
237,2019-08-25 16:01:47,97.9751
238,2019-08-25 16:02:47,97.9968
239,2019-08-25 16:03:47,98.0291
240,2019-08-25 16:04:47,98.0382
241,2019-08-25 16:05:47,97.9576
242,2019-08-25 16:06:47,98.0209
243,2019-08-25 16:07:47,97.9123
244,2019-08-25 16:08:47,97.9914
245,2019-08-25 16:09:47,97.9413
246,2019-08-25 16:10:47,97.9658
247,2019-08-25 16:11:47,98.0591
248,2019-08-25 16:12:47,97.9746
249,2019-08-25 16:13:47,98.0377
250,2019-08-25 16:14:47,97.9294
251,2019-08-25 16:15:47,98.0032
252,2019-08-25 16:16:47,97.9963
253,2019-08-25 16:17:47,97.8898
254,2019-08-25 16:18:47,97.9373
255,2019-08-25 16:19:47,97.9539
256,2019-08-25 16:20:47,97.9105
257,2019-08-25 16:21:47,98.0714
258,2019-08-25 16:22:47,97.9275
259,2019-08-25 16:23:47,98.0503
260,2019-08-25 16:24:47,98.0504
261,2019-08-25 16:25:47,97.9117
262,2019-08-25 16:26:47,97.6107
263,2019-08-25 16:27:47,97.9547
264,2019-08-25 16:28:47,97.8828
265,2019-08-25 16:29:47,98.0880
266,2019-08-25 16:30:47,98.0292
267,2019-08-25 16:31:47,98.0128
268,2019-08-25 16:32:47,97.9630
269,2019-08-25 16:33:47,98.0537
270,2019-08-25 16:34:47,98.1382
271,2019-08-25 16:35:47,97.9746
272,2019-08-25 16:36:47,98.0131
273,2019-08-25 16:37:47,97.8703
274,2019-08-25 16:38:47,97.9748
275,2019-08-25 16:39:47,98.0368
276,2019-08-25 16:40:47,97.9494
277,2019-08-25 16:41:47,98.0748
278,2019-08-25 16:42:47,97.8819
279,2019-08-25 16:43:47,98.0665
280,2019-08-25 16:44:47,98.0706
281,2019-08-25 16:45:47,97.9277
282,2019-08-25 16:46:47,97.9460
283,2019-08-25 16:47:47,97.8235
284,2019-08-25 16:48:47,97.9962
285,2019-08-25 16:49:47,97.9618
286,2019-08-25 16:50:47,98.0744
287,2019-08-25 16:51:47,98.0301
288,2019-08-25 16:52:47,97.9165
289,2019-08-25 16:53:47,98.0215
290,2019-08-25 16:54:47,98.0253
291,2019-08-25 16:55:47,97.9791
292,2019-08-25 16:56:47,97.5175
293,2019-08-25 16:57:47,97.8652
294,2019-08-25 16:58:47,97.9700
295,2019-08-25 16:59:47,98.0038
296,2019-08-25 17:00:47,98.0335
297,2019-08-25 17:01:47,98.0333
298,2019-08-25 17:02:47,97.9577
299,2019-08-25 17:03:47,98.0829
300,2019-08-25 17:04:47,98.0913
301,2019-08-25 17:05:47,97.9615
302,2019-08-25 17:06:47,98.0419
303,2019-08-25 17:07:47,97.9324
304,2019-08-25 17:08:47,97.8682
305,2019-08-25 17:09:47,98.0169
306,2019-08-25 17:10:47,98.0419
307,2019-08-25 17:11:48,97.9923
308,2019-08-25 17:12:47,98.0160
309,2019-08-25 17:13:47,98.0546
310,2019-08-25 17:14:47,98.0546
311,2019-08-25 17:15:47,97.8995
312,2019-08-25 17:16:47,98.0124
313,2019-08-25 17:17:47,97.8866
314,2019-08-25 17:18:47,97.9196
315,2019-08-25 17:19:47,98.0157
316,2019-08-25 17:20:47,97.9907
317,2019-08-25 17:21:47,98.0703
318,2019-08-25 17:22:47,97.9791
319,2019-08-25 17:23:47,98.0336
320,2019-08-25 17:24:47,97.9746
321,2019-08-25 17:25:47,98.0125
322,2019-08-25 17:26:47,97.5054
323,2019-08-25 17:27:47,97.9788
324,2019-08-25 17:28:47,98.0249
325,2019-08-25 17:29:47,97.9462
326,2019-08-25 17:30:47,98.0306
327,2019-08-25 17:31:47,97.9702
328,2019-08-25 17:32:47,97.9497
329,2019-08-25 17:33:47,97.9651
330,2019-08-25 17:34:47,98.0923
331,2019-08-25 17:35:47,98.0413
332,2019-08-25 17:36:47,98.0454
333,2019-08-25 17:37:47,97.9707
334,2019-08-25 17:38:47,97.9749
335,2019-08-25 17:39:47,97.9625
336,2019-08-25 17:40:47,98.0624
337,2019-08-25 17:41:47,98.0420
338,2019-08-25 17:42:47,97.9286
339,2019-08-25 17:43:47,97.9613
340,2019-08-25 17:44:47,98.0449
341,2019-08-25 17:45:47,97.9572
342,2019-08-25 17:46:47,97.9449
343,2019-08-25 17:47:47,97.8905
344,2019-08-25 17:48:47,97.9778
345,2019-08-25 17:49:47,97.9908
346,2019-08-25 17:50:47,98.0299
347,2019-08-25 17:51:47,98.0041
348,2019-08-25 17:52:47,97.9502
349,2019-08-25 17:53:47,98.0546
350,2019-08-25 17:54:47,98.0628
351,2019-08-25 17:55:47,98.0673
352,2019-08-25 17:56:47,97.5008
353,2019-08-25 17:57:47,97.8830
354,2019-08-25 17:58:47,97.9703
355,2019-08-25 17:59:47,98.0460
356,2019-08-25 18:00:47,98.0285
357,2019-08-25 18:01:47,97.9742
358,2019-08-25 18:02:47,97.9501
359,2019-08-25 18:03:47,98.0211
360,2019-08-25 18:04:47,97.9962
361,2019-08-25 18:05:47,98.0047
362,2019-08-25 18:06:47,98.0540
363,2019-08-25 18:07:47,97.8861
364,2019-08-25 18:08:47,97.9417
365,2019-08-25 18:09:47,98.0419
366,2019-08-25 18:10:47,97.9696
367,2019-08-25 18:11:47,98.0591
368,2019-08-25 18:12:47,97.9955
369,2019-08-25 18:13:47,98.0371
370,2019-08-25 18:14:48,97.9837
371,2019-08-25 18:15:47,98.0216
372,2019-08-25 18:16:47,97.8860
373,2019-08-25 18:17:47,97.8192
374,2019-08-25 18:18:47,98.0121
375,2019-08-25 18:19:47,97.9830
376,2019-08-25 18:20:47,97.9825
377,2019-08-25 18:21:47,98.0329
378,2019-08-25 18:22:47,97.9953
379,2019-08-25 18:23:47,98.0253
380,2019-08-25 18:24:47,97.9749
381,2019-08-25 18:25:47,97.9661
382,2019-08-25 18:26:47,97.5690
383,2019-08-25 18:27:47,97.9327
384,2019-08-25 18:28:47,97.9326
385,2019-08-25 18:29:47,98.0257
386,2019-08-25 18:30:47,97.9917
387,2019-08-25 18:31:47,98.0496
388,2019-08-25 18:32:47,97.9921
389,2019-08-25 18:33:47,97.9451
390,2019-08-25 18:34:47,98.0418
391,2019-08-25 18:35:47,97.9155
392,2019-08-25 18:36:47,98.0121
393,2019-08-25 18:37:47,97.9153
394,2019-08-25 18:38:47,97.9784
395,2019-08-25 18:39:47,97.9752
396,2019-08-25 18:40:47,98.0546
397,2019-08-25 18:41:47,98.0925
398,2019-08-25 18:42:47,97.9342
399,2019-08-25 18:43:47,98.0248
400,2019-08-25 18:44:47,98.0675
401,2019-08-25 18:45:47,98.0336
402,2019-08-25 18:46:47,98.0163
403,2019-08-25 18:47:47,97.8997
404,2019-08-25 18:48:47,97.9491
405,2019-08-25 18:49:47,97.9613
406,2019-08-25 18:50:47,98.0667
407,2019-08-25 18:51:47,97.9667
408,2019-08-25 18:52:47,97.8626
409,2019-08-25 18:53:47,98.0545
410,2019-08-25 18:54:47,97.9956
411,2019-08-25 18:55:47,98.0212
412,2019-08-25 18:56:47,97.5558
413,2019-08-25 18:57:47,97.8872
414,2019-08-25 18:58:47,97.9279
415,2019-08-25 18:59:47,97.9658
416,2019-08-25 19:00:47,97.9792
417,2019-08-25 19:01:47,97.9705
418,2019-08-25 19:02:47,97.8742
419,2019-08-25 19:03:47,98.0630
420,2019-08-25 19:04:47,98.0337
421,2019-08-25 19:05:47,97.9539
422,2019-08-25 19:06:47,98.0195
423,2019-08-25 19:07:47,97.8987
424,2019-08-25 19:08:47,97.8943
425,2019-08-25 19:09:47,98.0077
426,2019-08-25 19:10:47,98.0288
427,2019-08-25 19:11:47,98.0336
428,2019-08-25 19:12:47,97.9196
429,2019-08-25 19:13:47,97.9938
430,2019-08-25 19:14:47,98.0069
431,2019-08-25 19:15:47,97.9521
432,2019-08-25 19:16:47,97.8973
433,2019-08-25 19:17:47,97.8062
434,2019-08-25 19:18:47,97.9486
435,2019-08-25 19:19:47,97.8596
436,2019-08-25 19:20:47,97.9407
437,2019-08-25 19:21:47,97.9853
438,2019-08-25 19:22:47,97.9460
439,2019-08-25 19:23:47,97.9797
440,2019-08-25 19:24:47,98.0330
441,2019-08-25 19:25:47,97.9359
442,2019-08-25 19:26:47,97.5345
443,2019-08-25 19:27:47,97.8978
444,2019-08-25 19:28:47,97.8691
445,2019-08-25 19:29:47,98.0121
446,2019-08-25 19:30:47,98.0077
447,2019-08-25 19:31:47,97.9961
448,2019-08-25 19:32:47,98.0179
449,2019-08-25 19:33:47,98.0008
450,2019-08-25 19:35:47,97.9672
451,2019-08-25 19:36:47,97.9958
452,2019-08-25 19:37:47,97.9493
453,2019-08-25 19:38:47,98.0162
454,2019-08-25 19:39:47,97.9660
455,2019-08-25 19:40:47,98.0299
456,2019-08-25 19:41:47,97.9839
457,2019-08-25 19:42:47,97.9383
458,2019-08-25 19:43:47,97.9667
459,2019-08-25 19:44:47,98.0711
460,2019-08-25 19:45:47,97.9708
461,2019-08-25 19:46:47,98.0720
462,2019-08-25 19:47:47,97.8656
463,2019-08-25 19:48:47,97.9375
464,2019-08-25 19:49:47,98.0547
465,2019-08-25 19:50:47,97.9949
466,2019-08-25 19:51:47,98.0336
467,2019-08-25 19:52:47,97.9879
468,2019-08-25 19:53:47,98.0300
469,2019-08-25 19:54:47,98.0003
470,2019-08-25 19:55:47,98.0297
471,2019-08-25 19:56:47,97.5692
472,2019-08-25 19:57:47,97.8959
473,2019-08-25 19:58:47,97.9882
474,2019-08-25 19:59:47,98.0331
475,2019-08-25 20:00:47,98.0632
476,2019-08-25 20:01:47,98.0371
477,2019-08-25 20:02:47,97.9923
478,2019-08-25 20:03:47,98.0622
479,2019-08-25 20:04:47,98.0332
480,2019-08-25 20:05:47,98.0622
